employee_id,hire_date,termination_date,org_l01,gender,ethnicity,job_level,ethnicity_is_underrepresented_minority,org_l00,org_l02,org_l03,termination_date_clean,termination_reason,is_termination_voluntary,job_level_category,job_level_category_ordered_w_indicators,job_track,job_level_idx,is_manager_track,employee_tenure_current_month_year,employee_tenure_duration_bucket,gender_remapped,ethnicity_remapped
e004379,2023-07-07,2023-10-10,Production,Female,Asian,S3,FALSE,Company Inc.,Research,Software Research,2023-10-10,Work/Life Balance,TRUE,Support,01--Support (S1-3),S,3,FALSE,1.151138716,02--1-2 years,Female/Non-binary,01--Asian
e004380,2023-07-18,,Administrative,Female,Asian,IC5,FALSE,Company Inc.,People,People Operations,2999-12-31,,,Senior,03--Senior (IC4-5),IC,5,FALSE,1.383022774,02--1-2 years,Female/Non-binary,01--Asian
e004381,2023-07-11,2023-09-08,Administrative,Male,Black,M5,TRUE,Company Inc.,Legal,Corporate,2023-09-08,Career Progression,TRUE,Manager,06--Manager (M4-6),M,5,TRUE,1.2394755,02--1-2 years,Male,02--Minority
e004382,2023-07-27,2024-01-16,Production,Female,Asian,IC5,FALSE,Company Inc.,Quality Control,Inspection and Testing,2024-01-16,Performance,FALSE,Senior,03--Senior (IC4-5),IC,5,FALSE,0.8806073154,01--0.5-1 years,Female/Non-binary,01--Asian
e004383,2023-07-20,2024-10-01,Production,Female,White,M5,FALSE,Company Inc.,Quality Control,Process Control,2024-10-01,Management,TRUE,Manager,06--Manager (M4-6),M,5,TRUE,0.16563147,00--0-0.5 years,Female/Non-binary,00--White
e004384,2023-07-20,,Administrative,Female,Black,IC1,TRUE,Company Inc.,Legal,Commercial,2999-12-31,,,Associate,02--Associate (IC1-3),IC,1,FALSE,1.377501725,02--1-2 years,Female/Non-binary,02--Minority
e004385,2023-07-24,,Administrative,Female,Asian,IC3,FALSE,Company Inc.,People,People Analytics,2999-12-31,,,Associate,02--Associate (IC1-3),IC,3,FALSE,1.366459627,02--1-2 years,Female/Non-binary,01--Asian
e004386,2023-07-04,,Administrative,Female,Hispanic,IC7,TRUE,Company Inc.,IT Services,Information Security,2999-12-31,,,Staff,04--Staff (IC 6-7),IC,7,FALSE,1.421670117,02--1-2 years,Female/Non-binary,02--Minority
e004387,2023-07-21,,Production,Non-binary,Black,IC5,TRUE,Company Inc.,Service Delivery,Customer Support,2999-12-31,,,Senior,03--Senior (IC4-5),IC,5,FALSE,1.374741201,02--1-2 years,Female/Non-binary,02--Minority
e004388,2023-07-07,2024-04-29,Production,Female,Asian,S1,FALSE,Company Inc.,Software,Front-End Development,2024-04-29,Work/Life Balance,TRUE,Support,01--Support (S1-3),S,1,FALSE,0.5935127674,01--0.5-1 years,Female/Non-binary,01--Asian
e004389,2023-07-06,,Sales,Female,Hispanic,IC1,TRUE,Company Inc.,Business,Business Development,2999-12-31,,,Associate,02--Associate (IC1-3),IC,1,FALSE,1.416149068,02--1-2 years,Female/Non-binary,02--Minority
e004390,2023-07-04,2024-01-26,Administrative,Female,Asian,M6,FALSE,Company Inc.,Communications,Commercials,2024-01-26,Change in Industry,TRUE,Manager,06--Manager (M4-6),M,6,TRUE,0.8530020704,01--0.5-1 years,Female/Non-binary,01--Asian
e004391,2023-07-28,,Production,Female,Black,S1,TRUE,Company Inc.,Software,Back-End Development,2999-12-31,,,Support,01--Support (S1-3),S,1,FALSE,1.355417529,02--1-2 years,Female/Non-binary,02--Minority
e004392,2023-07-11,2024-04-23,Sales,Male,Asian,IC3,FALSE,Company Inc.,Consumer,Consumer Direct,2024-04-23,Gross Misconduct,FALSE,Associate,02--Associate (IC1-3),IC,3,FALSE,0.6100759144,01--0.5-1 years,Male,01--Asian
e004393,2023-07-17,,Production,Male,Black,M5,TRUE,Company Inc.,Quality Control,Production Audits,2999-12-31,,,Manager,06--Manager (M4-6),M,5,TRUE,1.385783299,02--1-2 years,Male,02--Minority
e004394,2023-07-19,2024-06-13,Sales,Non-binary,White,M6,FALSE,Company Inc.,Retail,Merchandising,2024-06-13,Policy Violation,FALSE,Manager,06--Manager (M4-6),M,6,TRUE,0.4692891649,00--0-0.5 years,Female/Non-binary,00--White
e004395,2023-07-21,,Administrative,Female,Asian,IC3,FALSE,Company Inc.,Communications,Marketing,2999-12-31,,,Associate,02--Associate (IC1-3),IC,3,FALSE,1.374741201,02--1-2 years,Female/Non-binary,01--Asian
e004396,2023-07-07,,Administrative,Female,Asian,S3,FALSE,Company Inc.,Finance,Purchasing,2999-12-31,,,Support,01--Support (S1-3),S,3,FALSE,1.413388544,02--1-2 years,Female/Non-binary,01--Asian
e004397,2023-07-04,2024-03-14,Production,Female,White,IC2,FALSE,Company Inc.,Research,Business and Retail Research,2024-03-14,Golden Opportunity,TRUE,Associate,02--Associate (IC1-3),IC,2,FALSE,0.7204968944,01--0.5-1 years,Female/Non-binary,00--White
e004398,2023-07-04,,Production,Female,Hispanic,IC3,TRUE,Company Inc.,Hardware,Supply Chain Management,2999-12-31,,,Associate,02--Associate (IC1-3),IC,3,FALSE,1.421670117,02--1-2 years,Female/Non-binary,02--Minority
e004399,2023-07-20,2024-11-14,Sales,Male,Asian,IC4,FALSE,Company Inc.,Sales Operations,Sales Forecasting,2024-11-14,Conflict with Work Location / Return to Work,TRUE,Senior,03--Senior (IC4-5),IC,4,FALSE,0.04416839199,00--0-0.5 years,Male,01--Asian
e004400,2023-07-13,2023-12-08,Production,Non-binary,White,IC5,FALSE,Company Inc.,Quality Control,Production Audits,2023-12-08,Inability to Work Remotely,TRUE,Senior,03--Senior (IC4-5),IC,5,FALSE,0.9882677709,01--0.5-1 years,Female/Non-binary,00--White
e004401,2023-07-27,,Administrative,Male,White,IC4,FALSE,Company Inc.,Finance,Accounting,2999-12-31,,,Senior,03--Senior (IC4-5),IC,4,FALSE,1.358178054,02--1-2 years,Male,00--White
e004402,2023-07-27,,Administrative,Female,Hispanic,IC7,TRUE,Company Inc.,Risk Management,Operational Risk,2999-12-31,,,Staff,04--Staff (IC 6-7),IC,7,FALSE,1.358178054,02--1-2 years,Female/Non-binary,02--Minority
e004403,2023-07-28,2024-10-29,Sales,Female,Hispanic,IC1,TRUE,Company Inc.,Business,Account Management,2024-10-29,Policy Violation,FALSE,Associate,02--Associate (IC1-3),IC,1,FALSE,0.08833678399,00--0-0.5 years,Female/Non-binary,02--Minority
e004404,2023-07-04,,Administrative,Male,White,IC4,FALSE,Company Inc.,Risk Management,Operational Risk,2999-12-31,,,Senior,03--Senior (IC4-5),IC,4,FALSE,1.421670117,02--1-2 years,Male,00--White
e004405,2023-07-31,2024-03-29,Production,Male,Asian,S3,FALSE,Company Inc.,Quality Control,Production Audits,2024-03-29,Change in Industry,TRUE,Support,01--Support (S1-3),S,3,FALSE,0.6790890269,01--0.5-1 years,Male,01--Asian
e004406,2023-07-03,,Sales,Male,Hispanic,S2,TRUE,Company Inc.,Sales Operations,Compensation and Incentives,2999-12-31,,,Support,01--Support (S1-3),S,2,FALSE,1.424430642,02--1-2 years,Male,02--Minority
e004407,2023-07-14,2024-02-14,Administrative,Female,Asian,S3,FALSE,Company Inc.,Finance,Purchasing,2024-02-14,Work Environment,TRUE,Support,01--Support (S1-3),S,3,FALSE,0.8005521049,01--0.5-1 years,Female/Non-binary,01--Asian
e004408,2023-07-19,,Sales,Female,Black,IC4,TRUE,Company Inc.,Business,Business Direct,2999-12-31,,,Senior,03--Senior (IC4-5),IC,4,FALSE,1.38026225,02--1-2 years,Female/Non-binary,02--Minority
e004409,2023-07-26,,Sales,Male,Black,S1,TRUE,Company Inc.,Sales Operations,Compensation and Incentives,2999-12-31,,,Support,01--Support (S1-3),S,1,FALSE,1.360938578,02--1-2 years,Male,02--Minority
e004410,2023-07-10,,Administrative,Female,Hispanic,S2,TRUE,Company Inc.,Finance,Purchasing,2999-12-31,,,Support,01--Support (S1-3),S,2,FALSE,1.40510697,02--1-2 years,Female/Non-binary,02--Minority
e004411,2023-07-05,2024-03-28,Administrative,Female,Black,IC3,TRUE,Company Inc.,People,People Operations,2024-03-28,Position Elimination,FALSE,Associate,02--Associate (IC1-3),IC,3,FALSE,0.6818495514,01--0.5-1 years,Female/Non-binary,02--Minority
e004412,2023-07-18,,Sales,Male,Hispanic,IC4,TRUE,Company Inc.,Business,Account Management,2999-12-31,,,Senior,03--Senior (IC4-5),IC,4,FALSE,1.383022774,02--1-2 years,Male,02--Minority
e004413,2023-07-21,,Sales,Female,Asian,IC2,FALSE,Company Inc.,Business,Business Direct,2999-12-31,,,Associate,02--Associate (IC1-3),IC,2,FALSE,1.374741201,02--1-2 years,Female/Non-binary,01--Asian
e004414,2023-07-24,2024-10-07,Sales,Male,Asian,IC8,FALSE,Company Inc.,Business,Business Development,2024-10-07,Work/Life Balance,TRUE,Principal,05--Principal (IC 8-10),IC,8,FALSE,0.149068323,00--0-0.5 years,Male,01--Asian
e004415,2023-07-14,2024-10-31,Sales,Male,White,S2,FALSE,Company Inc.,Business,Account Management,2024-10-31,Gross Misconduct,FALSE,Support,01--Support (S1-3),S,2,FALSE,0.08281573499,00--0-0.5 years,Male,00--White
e004416,2023-07-17,2024-06-11,Sales,Female,White,IC4,FALSE,Company Inc.,Retail,Merchandising,2024-06-11,Gross Misconduct,FALSE,Senior,03--Senior (IC4-5),IC,4,FALSE,0.4748102139,00--0-0.5 years,Female/Non-binary,00--White
e004417,2023-07-10,2023-11-20,Administrative,Female,White,S1,FALSE,Company Inc.,IT Services,IT Support,2023-11-20,Career Change,TRUE,Support,01--Support (S1-3),S,1,FALSE,1.037957212,02--1-2 years,Female/Non-binary,00--White
e004418,2023-07-04,2024-01-26,Sales,Male,Asian,S3,FALSE,Company Inc.,Business,Business Direct,2024-01-26,Performance,FALSE,Support,01--Support (S1-3),S,3,FALSE,0.8530020704,01--0.5-1 years,Male,01--Asian
e004419,2023-07-21,,Production,Female,Hispanic,S1,TRUE,Company Inc.,Research,Business and Retail Research,2999-12-31,,,Support,01--Support (S1-3),S,1,FALSE,1.374741201,02--1-2 years,Female/Non-binary,02--Minority
e004420,2023-07-17,,Administrative,Female,Black,IC6,TRUE,Company Inc.,Communications,Marketing,2999-12-31,,,Staff,04--Staff (IC 6-7),IC,6,FALSE,1.385783299,02--1-2 years,Female/Non-binary,02--Minority
e004421,2023-07-20,2024-09-23,Sales,Non-binary,White,IC7,FALSE,Company Inc.,Business,Account Management,2024-09-23,Dissatisfied with Performance Feedback,TRUE,Staff,04--Staff (IC 6-7),IC,7,FALSE,0.187715666,00--0-0.5 years,Female/Non-binary,00--White
e004422,2023-07-12,,Administrative,Female,White,IC1,FALSE,Company Inc.,Finance,Financial Planning and Analysis,2999-12-31,,,Associate,02--Associate (IC1-3),IC,1,FALSE,1.399585921,02--1-2 years,Female/Non-binary,00--White
e004423,2023-07-03,,Administrative,Female,White,M4,FALSE,Company Inc.,Finance,Financial Planning and Analysis,2999-12-31,,,Manager,06--Manager (M4-6),M,4,TRUE,1.424430642,02--1-2 years,Female/Non-binary,00--White
e004424,2023-07-24,2023-10-23,Production,Male,Asian,IC3,FALSE,Company Inc.,Research,Business and Retail Research,2023-10-23,Mutual Separation,FALSE,Associate,02--Associate (IC1-3),IC,3,FALSE,1.115251898,02--1-2 years,Male,01--Asian
e004425,2023-07-10,,Administrative,Female,Asian,IC6,FALSE,Company Inc.,People,Talent Development,2999-12-31,,,Staff,04--Staff (IC 6-7),IC,6,FALSE,1.40510697,02--1-2 years,Female/Non-binary,01--Asian
e004426,2023-07-18,,Administrative,Female,Black,S3,TRUE,Company Inc.,Finance,Accounting,2999-12-31,,,Support,01--Support (S1-3),S,3,FALSE,1.383022774,02--1-2 years,Female/Non-binary,02--Minority
e004427,2023-07-03,,Sales,Female,White,M4,FALSE,Company Inc.,Sales Operations,Compensation and Incentives,2999-12-31,,,Manager,06--Manager (M4-6),M,4,TRUE,1.424430642,02--1-2 years,Female/Non-binary,00--White
e004428,2023-07-05,2024-02-15,Administrative,Female,White,S2,FALSE,Company Inc.,Finance,Purchasing,2024-02-15,Work/Life Balance,TRUE,Support,01--Support (S1-3),S,2,FALSE,0.7977915804,01--0.5-1 years,Female/Non-binary,00--White
e004429,2023-07-27,2024-01-16,Sales,Female,Black,M5,TRUE,Company Inc.,Sales Operations,Sales Enablement,2024-01-16,Work Environment,TRUE,Manager,06--Manager (M4-6),M,5,TRUE,0.8806073154,01--0.5-1 years,Female/Non-binary,02--Minority
e004430,2023-07-25,2023-12-13,Sales,Female,Asian,M7,FALSE,Company Inc.,Sales Operations,Sales Forecasting,2023-12-13,Limited Internal Mobility Options,TRUE,Senior Manager,07--Senior Manager (M7),M,7,TRUE,0.9744651484,01--0.5-1 years,Female/Non-binary,01--Asian
e004431,2023-07-31,2024-06-11,Sales,Female,Asian,S3,FALSE,Company Inc.,Consumer,Consumer Direct,2024-06-11,Performance,FALSE,Support,01--Support (S1-3),S,3,FALSE,0.4748102139,00--0-0.5 years,Female/Non-binary,01--Asian
e004432,2023-07-26,,Administrative,Male,White,IC6,FALSE,Company Inc.,Risk Management,Enterprise Risk Management,2999-12-31,,,Staff,04--Staff (IC 6-7),IC,6,FALSE,1.360938578,02--1-2 years,Male,00--White
e004433,2023-07-05,2023-10-16,Production,Male,Black,IC7,TRUE,Company Inc.,Research,Design,2023-10-16,Conflict with Work Location / Return to Work,TRUE,Staff,04--Staff (IC 6-7),IC,7,FALSE,1.134575569,02--1-2 years,Male,02--Minority
e004434,2023-07-20,,Production,Female,White,S1,FALSE,Company Inc.,Quality Control,Inspection and Testing,2999-12-31,,,Support,01--Support (S1-3),S,1,FALSE,1.377501725,02--1-2 years,Female/Non-binary,00--White
e004435,2023-07-05,,Sales,Female,Asian,IC5,FALSE,Company Inc.,Business,Business Direct,2999-12-31,,,Senior,03--Senior (IC4-5),IC,5,FALSE,1.418909593,02--1-2 years,Female/Non-binary,01--Asian
e004436,2023-07-24,2024-05-13,Administrative,Female,Asian,IC6,FALSE,Company Inc.,Communications,Market Research,2024-05-13,Gross Misconduct,FALSE,Staff,04--Staff (IC 6-7),IC,6,FALSE,0.5548654244,01--0.5-1 years,Female/Non-binary,01--Asian
e004437,2023-07-07,2024-05-21,Administrative,Non-binary,Black,S2,TRUE,Company Inc.,People,Recruiting,2024-05-21,Golden Opportunity,TRUE,Support,01--Support (S1-3),S,2,FALSE,0.5327812284,01--0.5-1 years,Female/Non-binary,02--Minority
e004438,2023-07-10,,Production,Non-binary,Black,IC3,TRUE,Company Inc.,Research,Product Management and Strategy,2999-12-31,,,Associate,02--Associate (IC1-3),IC,3,FALSE,1.40510697,02--1-2 years,Female/Non-binary,02--Minority
e004439,2023-07-19,,Administrative,Female,Asian,M7,FALSE,Company Inc.,IT Services,IT Infrastructure,2999-12-31,,,Senior Manager,07--Senior Manager (M7),M,7,TRUE,1.38026225,02--1-2 years,Female/Non-binary,01--Asian
e004440,2023-07-18,,Sales,Female,Black,IC4,TRUE,Company Inc.,Retail,Retail Direct,2999-12-31,,,Senior,03--Senior (IC4-5),IC,4,FALSE,1.383022774,02--1-2 years,Female/Non-binary,02--Minority
e004441,2023-07-17,,Production,Male,Asian,S3,FALSE,Company Inc.,Quality Control,Production Audits,2999-12-31,,,Support,01--Support (S1-3),S,3,FALSE,1.385783299,02--1-2 years,Male,01--Asian
e004442,2023-07-27,2024-04-01,Administrative,Male,Asian,IC3,FALSE,Company Inc.,People,Recruiting,2024-04-01,Work/Life Balance,TRUE,Associate,02--Associate (IC1-3),IC,3,FALSE,0.6708074534,01--0.5-1 years,Male,01--Asian
e004443,2023-07-03,2024-04-29,Administrative,Male,Hispanic,IC4,TRUE,Company Inc.,Communications,Commercials,2024-04-29,Management,TRUE,Senior,03--Senior (IC4-5),IC,4,FALSE,0.5935127674,01--0.5-1 years,Male,02--Minority
e004444,2023-07-25,,Sales,Female,Hispanic,IC7,TRUE,Company Inc.,Consumer,Customer Relations,2999-12-31,,,Staff,04--Staff (IC 6-7),IC,7,FALSE,1.363699103,02--1-2 years,Female/Non-binary,02--Minority
e004445,2023-07-13,,Administrative,Male,White,M5,FALSE,Company Inc.,IT Services,Information Security,2999-12-31,,,Manager,06--Manager (M4-6),M,5,TRUE,1.396825397,02--1-2 years,Male,00--White
e004446,2023-07-13,2023-10-25,Production,Female,Asian,IC1,FALSE,Company Inc.,Quality Control,Production Audits,2023-10-25,Work Environment,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,1.109730849,02--1-2 years,Female/Non-binary,01--Asian
e004447,2023-07-25,,Sales,Male,Asian,IC1,FALSE,Company Inc.,Consumer,Consumer Direct,2999-12-31,,,Associate,02--Associate (IC1-3),IC,1,FALSE,1.363699103,02--1-2 years,Male,01--Asian
e004448,2023-07-03,2024-05-15,Production,Male,Black,IC4,TRUE,Company Inc.,Hardware,Supply Chain Management,2024-05-15,Role Clarity,TRUE,Senior,03--Senior (IC4-5),IC,4,FALSE,0.5493443754,01--0.5-1 years,Male,02--Minority
e004449,2023-07-21,,Sales,Female,Black,M5,TRUE,Company Inc.,Consumer,Telemarketing,2999-12-31,,,Manager,06--Manager (M4-6),M,5,TRUE,1.374741201,02--1-2 years,Female/Non-binary,02--Minority
e004450,2023-07-13,2024-02-15,Sales,Male,Black,S1,TRUE,Company Inc.,Business,Business Development,2024-02-15,Company Confidence,TRUE,Support,01--Support (S1-3),S,1,FALSE,0.7977915804,01--0.5-1 years,Male,02--Minority
e004451,2023-07-21,,Administrative,Male,Black,IC1,TRUE,Company Inc.,Risk Management,Operational Risk,2999-12-31,,,Associate,02--Associate (IC1-3),IC,1,FALSE,1.374741201,02--1-2 years,Male,02--Minority
e004452,2023-07-07,,Administrative,Male,Black,IC2,TRUE,Company Inc.,People,Recruiting,2999-12-31,,,Associate,02--Associate (IC1-3),IC,2,FALSE,1.413388544,02--1-2 years,Male,02--Minority
e004453,2023-07-12,2024-05-22,Sales,Female,White,IC1,FALSE,Company Inc.,Business,Business Direct,2024-05-22,Change in Industry,TRUE,Associate,02--Associate (IC1-3),IC,1,FALSE,0.5300207039,01--0.5-1 years,Female/Non-binary,00--White
e004454,2023-07-05,,Administrative,Female,Hispanic,IC1,TRUE,Company Inc.,Risk Management,Enterprise Risk Management,2999-12-31,,,Associate,02--Associate (IC1-3),IC,1,FALSE,1.418909593,02--1-2 years,Female/Non-binary,02--Minority
e004455,2023-07-25,,Sales,Female,White,IC3,FALSE,Company Inc.,Business,Business Development,2999-12-31,,,Associate,02--Associate (IC1-3),IC,3,FALSE,1.363699103,02--1-2 years,Female/Non-binary,00--White
e004456,2023-07-28,,Production,Female,White,S2,FALSE,Company Inc.,Hardware,Prototyping,2999-12-31,,,Support,01--Support (S1-3),S,2,FALSE,1.355417529,02--1-2 years,Female/Non-binary,00--White
e004457,2023-07-07,,Sales,Female,Asian,S3,FALSE,Company Inc.,Business,Business Direct,2999-12-31,,,Support,01--Support (S1-3),S,3,FALSE,1.413388544,02--1-2 years,Female/Non-binary,01--Asian
e004458,2023-07-27,,Production,Female,Hispanic,IC1,TRUE,Company Inc.,Research,Product Management and Strategy,2999-12-31,,,Associate,02--Associate (IC1-3),IC,1,FALSE,1.358178054,02--1-2 years,Female/Non-binary,02--Minority
e004459,2023-07-07,,Production,Non-binary,Black,IC2,TRUE,Company Inc.,Service Delivery,Product Maintenance,2999-12-31,,,Associate,02--Associate (IC1-3),IC,2,FALSE,1.413388544,02--1-2 years,Female/Non-binary,02--Minority
e004460,2023-07-17,,Production,Male,White,M5,FALSE,Company Inc.,Quality Control,Process Control,2999-12-31,,,Manager,06--Manager (M4-6),M,5,TRUE,1.385783299,02--1-2 years,Male,00--White
e004461,2023-07-26,,Administrative,Male,Hispanic,S1,TRUE,Company Inc.,People,People Operations,2999-12-31,,,Support,01--Support (S1-3),S,1,FALSE,1.360938578,02--1-2 years,Male,02--Minority
e004462,2023-07-27,,Administrative,Female,Asian,IC5,FALSE,Company Inc.,Finance,Financial Planning and Analysis,2999-12-31,,,Senior,03--Senior (IC4-5),IC,5,FALSE,1.358178054,02--1-2 years,Female/Non-binary,01--Asian
e004463,2023-07-28,2024-06-04,Sales,Non-binary,Hispanic,IC3,TRUE,Company Inc.,Sales Training,Product Training,2024-06-04,Work Environment,TRUE,Associate,02--Associate (IC1-3),IC,3,FALSE,0.4941338854,00--0-0.5 years,Female/Non-binary,02--Minority
e004464,2023-07-27,,Production,Male,Asian,M5,FALSE,Company Inc.,Hardware,Supply Chain Management,2999-12-31,,,Manager,06--Manager (M4-6),M,5,TRUE,1.358178054,02--1-2 years,Male,01--Asian
e004465,2023-07-05,2024-10-09,Production,Female,Asian,IC3,FALSE,Company Inc.,Service Delivery,Customer Support,2024-10-09,Gross Misconduct,FALSE,Associate,02--Associate (IC1-3),IC,3,FALSE,0.143547274,00--0-0.5 years,Female/Non-binary,01--Asian
e004466,2023-07-07,,Production,Male,White,S3,FALSE,Company Inc.,Service Delivery,Customer Support,2999-12-31,,,Support,01--Support (S1-3),S,3,FALSE,1.413388544,02--1-2 years,Male,00--White
e004467,2023-07-20,2024-04-10,Production,Female,Asian,M6,FALSE,Company Inc.,Research,Software Research,2024-04-10,Role Mismatch,TRUE,Manager,06--Manager (M4-6),M,6,TRUE,0.6459627329,01--0.5-1 years,Female/Non-binary,01--Asian
e004468,2023-07-12,,Sales,Non-binary,Asian,IC2,FALSE,Company Inc.,Retail,Retail Direct,2999-12-31,,,Associate,02--Associate (IC1-3),IC,2,FALSE,1.399585921,02--1-2 years,Female/Non-binary,01--Asian
e004469,2023-07-21,,Administrative,Female,Hispanic,S3,TRUE,Company Inc.,IT Services,IT Infrastructure,2999-12-31,,,Support,01--Support (S1-3),S,3,FALSE,1.374741201,02--1-2 years,Female/Non-binary,02--Minority
e004470,2023-07-24,,Administrative,Female,Black,IC7,TRUE,Company Inc.,Finance,Financial Planning and Analysis,2999-12-31,,,Staff,04--Staff (IC 6-7),IC,7,FALSE,1.366459627,02--1-2 years,Female/Non-binary,02--Minority
e004471,2023-07-12,,Administrative,Male,Asian,S1,FALSE,Company Inc.,Legal,Regulatory and Compliance,2999-12-31,,,Support,01--Support (S1-3),S,1,FALSE,1.399585921,02--1-2 years,Male,01--Asian
e004472,2023-07-12,,Sales,Male,Asian,S3,FALSE,Company Inc.,Consumer,Telemarketing,2999-12-31,,,Support,01--Support (S1-3),S,3,FALSE,1.399585921,02--1-2 years,Male,01--Asian
e004473,2023-08-10,2024-05-27,Administrative,Non-binary,White,IC5,FALSE,Company Inc.,IT Services,IT Infrastructure,2024-05-27,Inability to Work Remotely,TRUE,Senior,03--Senior (IC4-5),IC,5,FALSE,0.5162180814,01--0.5-1 years,Female/Non-binary,00--White
