employee_id,hire_date,termination_date,org_l01,gender,ethnicity,job_level,ethnicity_is_underrepresented_minority
e004531,2023-08-04,,Sales,Female,Asian,IC1,False
e004532,2023-08-16,,Sales,Female,White,M6,False
e004533,2023-08-30,2023-10-23,Administrative,Male,Asian,IC2,False
e004534,2023-08-24,,Sales,Male,White,S2,False
e004535,2023-08-01,,Sales,Non-binary,Asian,IC3,False
e004536,2023-08-22,2023-10-03,Administrative,Female,Asian,IC6,False
e004537,2023-08-18,,Production,Female,Asian,S3,False
e004538,2023-08-03,2024-04-26,Sales,Male,Asian,IC5,False
e004539,2023-08-28,2023-11-01,Sales,Female,Black,M5,True
e004540,2023-08-21,,Sales,Female,White,IC8,False
e004541,2023-08-31,2024-10-28,Sales,Male,Asian,S2,False
e004542,2023-08-02,2024-04-15,Administrative,Male,Black,S1,True
e004543,2023-08-31,2024-02-07,Sales,Male,Asian,IC3,False
e004544,2023-08-18,2024-10-30,Sales,Female,White,M8,False
e004545,2023-08-02,,Sales,Male,Black,IC1,True
e004546,2023-08-15,2023-12-07,Sales,Non-binary,White,IC1,False
e004547,2023-08-31,,Production,Female,Asian,IC6,False
e004548,2023-08-28,2024-04-25,Sales,Male,Hispanic,IC6,True
e004549,2023-08-18,,Sales,Female,Black,IC3,True
e004550,2023-08-17,2023-10-11,Sales,Female,Asian,S3,False
e004551,2023-08-23,2024-10-04,Sales,Female,White,IC6,False
e004552,2023-08-31,2024-02-06,Administrative,Female,Black,IC7,True
e004553,2023-08-02,,Administrative,Female,Asian,S3,False
e004554,2023-08-14,2024-05-06,Administrative,Male,White,IC6,False
e004555,2023-08-30,,Sales,Female,White,IC2,False
e004556,2023-08-25,,Sales,Male,White,S1,False
e004557,2023-08-07,,Administrative,Male,White,IC6,False
e004558,2023-08-01,,Production,Female,Asian,IC3,False
e004559,2023-08-08,2024-03-27,Administrative,Female,Hispanic,M4,True
e004560,2023-08-03,,Sales,Female,Black,S2,True
e004561,2023-08-07,2024-03-22,Administrative,Male,White,IC6,False
e004562,2023-08-22,2023-09-26,Sales,Female,White,IC3,False
e004563,2023-08-07,2023-11-14,Sales,Female,Asian,IC1,False
e004564,2023-08-18,,Administrative,Male,Black,M8,True
e004565,2023-08-28,,Sales,Male,Black,IC6,True
e004566,2023-09-20,,Production,Male,Asian,M5,False
e004567,2023-09-11,,Administrative,Female,Asian,M6,False
e004568,2023-09-22,,Sales,Male,Black,S2,True
e004569,2023-09-08,,Administrative,Male,White,S1,False
e004570,2023-09-08,,Sales,Male,Asian,M5,False
e004571,2023-09-06,,Administrative,Female,Hispanic,IC1,True
e004572,2023-09-27,,Production,Female,White,S2,False
e004573,2023-09-05,,Production,Female,Asian,IC1,False
e004574,2023-09-26,2024-10-03,Production,Female,Asian,IC4,False
e004575,2023-09-07,,Administrative,Male,Black,S2,True
e004576,2023-09-21,2024-03-15,Sales,Female,Asian,IC8,False
e004577,2023-09-12,,Administrative,Male,Hispanic,S3,True
e004578,2023-09-15,2024-05-13,Administrative,Male,White,S3,False
e004579,2023-09-04,,Sales,Female,White,IC1,False
e004580,2023-09-06,,Production,Female,Asian,IC3,False
e004581,2023-09-25,,Administrative,Female,Asian,IC1,False
e004582,2023-09-25,2024-02-27,Production,Non-binary,Asian,M5,False
e004583,2023-09-11,,Sales,Female,Black,IC5,True
e004584,2023-09-26,2024-03-12,Production,Female,White,M4,False
e004585,2023-09-12,,Production,Female,Hispanic,S2,True
e004586,2023-09-01,,Administrative,Non-binary,White,M4,False
e004587,2023-09-06,,Sales,Female,Asian,S3,False
e004588,2023-09-15,,Production,Male,Asian,IC5,False
e004589,2023-09-05,2024-04-30,Production,Female,Hispanic,IC1,True
e004590,2023-09-15,,Administrative,Male,Hispanic,IC2,True
e004591,2023-09-04,2024-09-06,Sales,Male,Hispanic,IC3,True
e004592,2023-09-25,,Production,Non-binary,Asian,IC2,False
e004593,2023-09-05,,Production,Female,Black,S1,True
e004594,2023-09-08,,Sales,Male,Asian,IC4,False
e004595,2023-09-22,,Sales,Female,Black,IC5,True
e004596,2023-09-15,,Administrative,Male,Asian,IC6,False
e004597,2023-09-21,2024-01-09,Sales,Female,Asian,S2,False
e004598,2023-09-14,2024-04-19,Sales,Female,White,IC6,False
e004599,2023-09-19,,Production,Female,Asian,S3,False
e004600,2023-09-21,2024-02-02,Sales,Male,Asian,IC6,False
e004601,2023-09-01,,Production,Female,Asian,S1,False
e004602,2023-09-08,,Administrative,Male,White,M6,False
e004603,2023-09-25,,Production,Female,White,S1,False
e004604,2023-09-25,,Production,Female,Hispanic,IC5,True
e004605,2023-09-25,,Production,Non-binary,Black,IC5,True
e004606,2023-09-06,,Sales,Female,Black,IC6,True
e004607,2023-09-06,,Administrative,Non-binary,Hispanic,IC2,True
e004608,2023-09-06,2023-12-01,Production,Female,Asian,IC3,False
e004609,2023-09-18,,Sales,Female,Asian,IC7,False
e004610,2023-09-11,,Production,Female,Black,S3,True
e004611,2023-09-12,,Sales,Male,White,IC6,False
e004612,2023-09-12,2024-05-22,Production,Female,Asian,M4,False
e004613,2023-09-14,2024-02-20,Sales,Female,Asian,IC4,False
e004614,2023-09-28,2023-10-02,Sales,Female,Asian,M9,False
e004615,2023-09-05,,Production,Male,Asian,S1,False
e004616,2023-09-01,,Sales,Female,Hispanic,IC2,True
e004617,2023-09-26,,Administrative,Female,White,IC1,False
e004618,2023-09-13,,Administrative,Non-binary,Asian,S2,False
e004619,2023-09-25,2024-06-26,Sales,Male,Asian,IC7,False
e004620,2023-09-28,,Sales,Female,Asian,IC5,False
e004621,2023-09-22,2024-06-03,Sales,Male,Asian,M4,False
e004622,2023-09-12,,Sales,Male,White,IC6,False
e004623,2023-09-13,,Sales,Female,Black,IC5,True
e004624,2023-09-19,2024-03-25,Sales,Female,Hispanic,M4,True
e004625,2023-09-08,,Sales,Male,Asian,IC6,False
e004626,2023-09-08,,Sales,Non-binary,Black,IC3,True
e004627,2023-09-06,,Administrative,Female,Black,IC5,True
e004628,2023-09-05,,Production,Female,Asian,IC2,False
e004629,2023-09-11,,Sales,Female,Hispanic,S1,True
e004630,2023-09-25,,Sales,Male,Asian,S1,False
e004631,2023-09-15,2024-02-12,Sales,Female,Hispanic,IC1,True
e004632,2023-09-11,2024-01-30,Administrative,Female,Asian,IC1,False
e004633,2023-09-20,,Administrative,Female,Hispanic,IC1,True
e004634,2023-09-14,2024-03-27,Production,Male,Asian,IC7,False
e004635,2023-09-12,,Sales,Male,Asian,IC4,False
e004636,2023-09-07,,Production,Female,Asian,S2,False
e004637,2023-09-05,,Sales,Male,Asian,S3,False
e004638,2023-09-27,,Production,Male,Black,S1,True
e004639,2023-09-15,,Administrative,Female,Asian,IC4,False
e004640,2023-09-20,2024-04-03,Production,Female,Black,S2,True
e004641,2023-09-14,2024-10-16,Sales,Non-binary,Asian,M5,False
e004642,2023-09-20,,Sales,Male,White,M5,False
e004643,2023-09-28,,Administrative,Female,Black,M5,True
e004644,2023-09-25,2024-06-27,Sales,Male,Asian,IC2,False
e004645,2023-09-07,,Administrative,Female,White,M6,False
e004646,2023-09-12,,Sales,Female,Asian,M4,False
e004647,2023-09-28,2023-11-02,Production,Female,Asian,IC6,False
e004648,2023-09-28,2023-10-03,Production,Female,Asian,IC1,False
e004649,2023-09-11,,Administrative,Female,Hispanic,S3,True
e004650,2023-09-28,2023-10-04,Production,Female,Asian,M4,False
e004651,2023-09-07,2023-10-19,Administrative,Male,White,IC6,False
e004652,2023-09-04,2023-11-14,Sales,Female,Asian,S3,False
e004653,2023-09-20,,Administrative,Male,Hispanic,IC7,True
e004654,2023-09-06,,Sales,Non-binary,White,S3,False
e004655,2023-09-29,,Sales,Female,Hispanic,M5,True
e004656,2023-09-19,2024-02-06,Production,Non-binary,Hispanic,IC7,True
e004657,2023-09-13,2024-04-19,Production,Female,Asian,IC2,False
e004658,2023-09-25,2024-04-18,Production,Female,Hispanic,IC2,True
e004659,2023-09-14,,Sales,Female,Black,IC2,True
e004660,2023-09-12,,Sales,Female,Black,IC6,True
e004661,2023-09-04,,Administrative,Female,Black,M4,True
e004662,2023-09-12,,Sales,Male,Asian,M5,False
e004663,2023-09-14,2023-11-29,Sales,Female,Asian,IC8,False
e004664,2023-09-06,2024-01-15,Production,Male,Hispanic,IC8,True
e004665,2023-09-07,,Administrative,Female,Asian,S3,False
e004666,2023-09-08,,Production,Female,Hispanic,IC7,True
e004667,2023-09-18,,Sales,Male,Asian,S2,False
e004668,2023-09-05,2024-02-15,Sales,Female,Black,IC1,True
e004669,2023-09-05,,Administrative,Female,Hispanic,S3,True
e004670,2023-09-14,2024-03-05,Administrative,Male,Black,IC9,True
e004671,2023-09-29,2023-11-22,Production,Male,Black,M4,True
e004672,2023-09-29,,Production,Female,Black,IC7,True
e004673,2023-09-26,,Production,Female,Asian,S3,False
e004674,2023-09-12,2024-03-06,Sales,Female,Black,S1,True
e004675,2023-09-18,,Administrative,Female,Asian,IC4,False
e004676,2023-09-05,2023-11-23,Administrative,Non-binary,Hispanic,IC3,True
e004677,2023-09-11,,Production,Male,Hispanic,M4,True
e004678,2023-09-07,,Administrative,Male,Asian,M6,False
e004679,2023-09-20,,Production,Female,Hispanic,M6,True
e004680,2023-09-06,,Sales,Female,Black,IC6,True
e004681,2023-09-18,,Sales,Male,White,IC3,False
e004682,2023-09-28,2024-02-19,Sales,Male,Black,M4,True
e004683,2023-09-05,,Administrative,Female,White,IC7,False
e004684,2023-09-22,,Administrative,Female,Asian,M4,False
e004685,2023-09-28,2024-02-09,Production,Female,Asian,M5,False
e004686,2023-09-29,,Production,Non-binary,Asian,IC2,False
e004687,2023-09-22,,Sales,Male,Asian,S2,False
e004688,2023-09-18,,Administrative,Female,Black,IC3,True
e004689,2023-09-01,,Production,Female,White,S3,False
e004690,2023-09-06,,Sales,Male,Hispanic,IC2,True
e004691,2023-09-22,,Production,Non-binary,Asian,IC3,False
e004692,2023-09-21,,Sales,Female,Hispanic,IC5,True
e004693,2023-09-08,2024-10-16,Administrative,Female,Hispanic,IC3,True
e004694,2023-09-01,,Sales,Non-binary,Asian,IC2,False
e004695,2023-09-25,,Sales,Male,Asian,IC4,False
e004696,2023-09-04,2023-11-22,Sales,Female,Hispanic,S3,True
e004697,2023-09-04,2024-10-11,Administrative,Female,Asian,IC5,False
e004698,2023-09-08,,Administrative,Male,Asian,M4,False
e004699,2023-09-26,,Administrative,Male,Asian,IC1,False
e004700,2023-09-12,,Sales,Male,Black,IC6,True
e004701,2023-09-28,,Production,Female,Asian,S3,False
e004702,2023-09-05,,Administrative,Male,White,S2,False
e004703,2023-09-12,,Sales,Male,Asian,S3,False
e004704,2023-10-02,2024-05-06,Sales,Male,Black,S1,True
e004705,2023-10-31,,Sales,Female,White,IC5,False
e004706,2023-10-31,,Administrative,Male,White,S1,False
e004707,2023-10-20,2023-12-12,Administrative,Male,White,IC3,False
e004708,2023-10-12,,Production,Female,Asian,M4,False
e004709,2023-10-25,2024-04-09,Production,Male,Black,IC2,True
e004710,2023-10-12,,Production,Female,Black,M4,True
e004711,2023-10-27,,Sales,Male,Hispanic,S1,True
e004712,2023-10-11,2023-12-07,Administrative,Female,White,S2,False
e004713,2023-10-13,,Sales,Female,Hispanic,IC2,True
e004714,2023-10-10,,Sales,Female,Hispanic,IC7,True
e004715,2023-10-20,,Production,Male,White,IC3,False
e004716,2023-10-26,,Administrative,Female,Black,M4,True
e004717,2023-10-10,,Production,Male,White,IC6,False
e004718,2023-10-17,,Sales,Female,Hispanic,IC4,True
e004719,2023-10-12,2024-01-01,Administrative,Female,Asian,IC4,False
e004720,2023-10-27,2024-03-07,Administrative,Male,Black,S2,True
e004721,2023-10-19,2023-11-07,Sales,Female,Asian,S2,False
e004722,2023-10-06,2024-09-09,Administrative,Female,Asian,S1,False
e004723,2023-10-31,2024-02-23,Administrative,Male,Hispanic,S2,True
e004724,2023-10-03,,Production,Male,Hispanic,S2,True
e004725,2023-10-16,,Production,Female,Hispanic,IC1,True
e004726,2023-10-03,,Production,Female,Black,IC5,True
e004727,2023-10-27,,Sales,Female,Asian,IC2,False
e004728,2023-10-06,2024-02-06,Sales,Female,Hispanic,IC3,True
e004729,2023-10-10,,Administrative,Male,Hispanic,IC1,True
e004730,2023-10-27,,Production,Female,Hispanic,IC2,True
e004731,2023-10-18,2024-06-28,Production,Male,White,IC4,False
e004732,2023-10-05,,Sales,Female,Asian,IC7,False
e004733,2023-10-19,,Production,Female,Black,IC2,True
e004734,2023-10-06,,Production,Male,White,S1,False
e004735,2023-10-03,,Administrative,Female,Black,S1,True
e004736,2023-10-06,2024-04-18,Administrative,Male,Asian,IC3,False
e004737,2023-10-11,2024-06-10,Sales,Male,Black,S1,True
e004738,2023-10-18,,Production,Female,Black,IC1,True
e004739,2023-10-17,,Production,Non-binary,Black,IC3,True
e004740,2023-10-10,,Sales,Female,Black,S2,True
e004741,2023-10-11,,Sales,Male,White,S1,False
e004742,2023-10-26,,Production,Female,Black,M5,True
e004743,2023-10-25,,Production,Male,Asian,IC3,False
e004744,2023-10-02,,Production,Male,Asian,IC3,False
e004745,2023-10-26,2024-01-26,Administrative,Male,Black,IC5,True
e004746,2023-10-23,,Administrative,Female,Asian,M7,False
e004747,2023-10-24,2024-10-15,Sales,Female,White,M4,False
e004748,2023-10-16,2024-03-01,Production,Female,Asian,IC1,False
e004749,2023-10-03,2024-02-26,Sales,Male,Black,M5,True
e004750,2023-10-09,,Production,Female,Asian,M4,False
e004751,2023-10-10,2024-02-08,Sales,Male,Black,IC6,True
e004752,2023-10-05,2024-04-16,Sales,Female,Black,S2,True
e004753,2023-10-30,2024-06-05,Administrative,Male,Asian,IC6,False
e004754,2023-10-19,2024-04-16,Production,Female,Hispanic,IC6,True
e004755,2023-10-10,2024-10-10,Administrative,Female,Asian,M5,False
e004756,2023-10-19,,Administrative,Female,Asian,IC3,False
e004757,2023-10-26,2024-03-27,Production,Male,Black,IC6,True
e004758,2023-10-19,,Sales,Female,Asian,S2,False
e004759,2023-10-11,,Administrative,Male,Black,IC4,True
e004760,2023-10-23,,Administrative,Female,Black,IC7,True
e004761,2023-10-27,2024-05-23,Sales,Female,White,IC3,False
e004762,2023-10-05,,Sales,Female,Black,IC2,True
e004763,2023-10-23,,Administrative,Male,Asian,IC7,False
e004764,2023-10-06,2024-10-22,Sales,Male,Asian,IC5,False
e004765,2023-10-06,,Sales,Male,Black,M4,True
e004766,2023-10-20,,Sales,Female,Black,IC1,True
e004767,2023-10-05,,Production,Male,Asian,IC6,False
e004768,2023-10-19,,Production,Female,Asian,IC4,False
e004769,2023-10-16,,Sales,Female,White,IC6,False
e004770,2023-10-09,2024-04-03,Sales,Non-binary,Black,IC5,True
e004771,2023-10-25,,Production,Male,White,M4,False
e004772,2023-10-19,,Production,Female,Asian,S1,False
e004773,2023-10-02,2024-03-13,Sales,Male,White,S3,False
e004774,2023-10-03,2024-10-28,Administrative,Female,Asian,IC7,False
e004775,2023-10-10,,Administrative,Female,Asian,S3,False
e004776,2023-10-05,,Sales,Female,Black,S3,True
e004777,2023-10-09,,Administrative,Female,White,IC6,False
e004778,2023-10-05,,Sales,Female,White,S1,False
e004779,2023-10-20,2023-12-01,Production,Male,Hispanic,S1,True
e004780,2023-10-23,,Sales,Male,Black,M4,True
e004781,2023-10-05,,Sales,Female,Black,IC7,True
e004782,2023-10-26,,Sales,Female,Black,IC2,True
e004783,2023-10-23,,Administrative,Female,Hispanic,IC5,True
e004784,2023-10-03,,Administrative,Male,Black,M7,True
e004785,2023-10-18,,Production,Female,Asian,S2,False
e004786,2023-10-06,,Sales,Male,Hispanic,IC3,True
e004787,2023-10-30,2024-03-15,Production,Female,White,IC5,False
e004788,2023-10-10,,Sales,Female,Hispanic,S1,True
e004789,2023-10-11,,Sales,Male,Asian,M4,False
e004790,2023-10-23,,Administrative,Female,Asian,IC1,False
e004791,2023-10-12,,Administrative,Female,Black,IC5,True
e004792,2023-10-23,2024-11-05,Production,Female,Asian,S2,False
e004793,2023-10-16,2024-11-18,Production,Male,Black,S3,True
e004794,2023-10-02,,Administrative,Male,Asian,IC2,False
e004795,2023-10-12,,Sales,Female,Black,IC6,True
e004796,2023-10-12,,Administrative,Male,Asian,IC6,False
e004797,2023-10-26,,Production,Female,White,IC1,False
e004798,2023-10-20,2024-04-30,Sales,Non-binary,Hispanic,S2,True
e004799,2023-10-17,,Administrative,Female,Asian,M4,False
e004800,2023-10-17,,Administrative,Male,Hispanic,IC1,True
e004801,2023-10-10,,Production,Male,Asian,M4,False
e004802,2023-10-11,,Sales,Female,Hispanic,IC4,True
e004803,2023-10-18,2024-05-28,Administrative,Male,Asian,S3,False
e004804,2023-10-16,,Administrative,Male,White,S3,False
e004805,2023-10-05,2024-04-26,Sales,Female,Black,IC1,True
e004806,2023-10-25,,Administrative,Non-binary,Hispanic,IC5,True
e004807,2023-10-12,2023-12-15,Administrative,Male,Asian,S1,False
e004808,2023-10-18,,Sales,Female,Hispanic,IC2,True
e004809,2023-10-04,2023-11-17,Administrative,Female,Hispanic,M6,True
e004810,2023-10-11,2023-12-26,Sales,Male,Asian,IC3,False
e004811,2023-10-16,,Administrative,Female,Black,IC1,True
e004812,2023-10-13,2024-05-15,Production,Female,Hispanic,IC5,True
e004813,2023-11-09,,Sales,Female,Asian,IC3,False
e004814,2023-11-13,,Sales,Male,Hispanic,S3,True
e004815,2023-11-24,2024-02-20,Administrative,Female,Black,IC5,True
e004816,2023-11-27,2024-02-27,Production,Female,Hispanic,IC4,True
e004817,2023-11-03,,Administrative,Male,Asian,IC5,False
e004818,2023-11-29,,Production,Female,Asian,IC6,False
e004819,2023-11-02,,Sales,Male,Black,IC1,True
e004820,2023-11-22,2024-09-03,Sales,Non-binary,Hispanic,S3,True
e004821,2023-11-10,2024-03-28,Sales,Male,Asian,IC6,False
e004822,2023-11-16,,Administrative,Female,Hispanic,IC1,True
e004823,2023-11-08,2024-05-08,Sales,Female,Asian,IC6,False
e004824,2023-11-17,,Sales,Female,Asian,S1,False
e004825,2023-11-15,,Production,Non-binary,Black,M4,True
e004826,2023-11-16,2024-10-31,Production,Male,Hispanic,IC7,True
e004827,2023-11-16,2024-04-16,Sales,Female,Hispanic,IC2,True
e004828,2023-11-15,,Administrative,Female,Hispanic,IC4,True
e004829,2023-11-24,,Production,Male,Asian,IC5,False
e004830,2023-11-22,2024-01-29,Sales,Female,Black,IC4,True
e004831,2023-11-17,,Sales,Male,Asian,IC7,False
e004832,2023-11-02,2023-12-20,Administrative,Male,Hispanic,S3,True
e004833,2023-11-30,,Sales,Female,White,IC1,False
e004834,2023-11-06,2024-03-05,Administrative,Female,Asian,IC2,False
e004835,2023-11-16,,Administrative,Male,Asian,IC5,False
e004836,2023-11-20,,Sales,Female,Hispanic,M5,True
e004837,2023-11-29,,Production,Female,Hispanic,S2,True
e004838,2023-11-22,2024-04-17,Sales,Male,Black,IC7,True
e004839,2023-11-07,,Sales,Male,Asian,IC6,False
e004840,2023-11-10,2024-05-10,Administrative,Male,Asian,S3,False
e004841,2023-11-22,,Sales,Female,Black,IC2,True
e004842,2023-11-09,,Sales,Female,Hispanic,IC1,True
e004843,2023-11-27,,Production,Male,Asian,S3,False
e004844,2023-11-24,,Production,Male,Asian,M4,False
e004845,2023-11-10,,Production,Non-binary,Black,IC7,True
e004846,2023-11-13,,Administrative,Female,Black,IC6,True
e004847,2023-11-14,,Sales,Female,Black,S2,True
e004848,2023-11-09,,Production,Male,White,IC7,False
e004849,2023-11-27,,Production,Male,Hispanic,IC7,True
e004850,2023-11-29,,Administrative,Female,White,IC6,False
e004851,2023-11-07,,Sales,Non-binary,Black,M8,True
e004852,2023-11-24,2024-04-26,Sales,Female,Asian,IC7,False
e004853,2023-11-17,2024-03-04,Sales,Male,Black,IC1,True
e004854,2023-11-06,,Production,Female,Asian,S3,False
e004855,2023-11-23,2024-09-30,Sales,Female,Black,IC5,True
e004856,2023-11-27,,Administrative,Male,Asian,M4,False
e004857,2023-11-08,2024-03-05,Sales,Male,Asian,M6,False
e004858,2023-11-01,,Sales,Female,Asian,IC1,False
e004859,2023-11-13,,Production,Female,Asian,S3,False
e004860,2023-11-17,,Production,Male,Asian,IC3,False
e004861,2023-11-15,2024-03-11,Sales,Male,White,IC2,False
e004862,2023-11-14,2024-09-02,Sales,Male,Asian,S2,False
e004863,2023-11-17,,Production,Male,Black,IC3,True
e004864,2023-11-03,2024-01-11,Sales,Male,Asian,S3,False
e004865,2023-11-22,,Administrative,Female,Asian,IC5,False
e004866,2023-11-23,,Sales,Non-binary,White,IC6,False
e004867,2023-11-03,,Sales,Female,Hispanic,S3,True
e004868,2023-11-21,2024-03-07,Administrative,Male,Hispanic,IC2,True
e004869,2023-11-14,2023-12-04,Administrative,Male,White,S2,False
e004870,2023-11-23,,Production,Male,White,IC2,False
e004871,2023-11-22,,Production,Female,Asian,IC6,False
e004872,2023-11-14,,Production,Female,Asian,S2,False
e004873,2023-11-10,,Sales,Female,Black,IC7,True
e004874,2023-11-03,2024-04-10,Sales,Male,Hispanic,IC3,True
e004875,2023-11-23,2024-03-04,Sales,Female,Asian,S3,False
e004876,2023-11-30,,Administrative,Male,Hispanic,S1,True
e004877,2023-11-07,2023-12-27,Sales,Female,Black,IC3,True
e004878,2023-11-02,,Administrative,Female,Black,IC2,True
e004879,2023-11-15,,Sales,Male,Black,IC1,True
e004880,2023-11-28,,Sales,Female,Asian,IC2,False
e004881,2023-11-17,2024-05-14,Sales,Female,White,IC2,False
e004882,2023-11-27,,Production,Male,Hispanic,IC5,True
