employee_id,hire_date,termination_date,org_l01,gender,ethnicity,job_level
e004346,2022-10-03,2024-01-12,Sales,Female,Black,S2
e004347,2022-11-01,2023-09-21,Sales,Female,Asian,IC3
e004348,2022-11-03,2023-12-05,Administrative,Female,Hispanic,S3
e004349,2022-11-24,2023-06-12,Administrative,Male,Asian,IC6
e004350,2022-11-02,2023-02-15,Administrative,Female,Asian,S3
e004351,2022-11-08,2023-11-28,Production,Female,White,IC6
e004352,2022-11-29,2023-06-23,Production,Female,Asian,IC1
e004353,2022-11-07,2024-02-26,Sales,Female,Asian,IC6
e004354,2022-11-09,2023-03-30,Sales,Female,Asian,IC9
e004355,2022-11-11,2023-02-06,Production,Female,White,IC7
e004356,2022-11-01,2023-06-02,Production,Female,Black,S1
e004357,2022-11-14,2023-12-27,Sales,Male,Hispanic,IC3
e004358,2022-11-02,2023-08-28,Sales,Female,Asian,IC5
e004359,2022-11-03,2024-04-11,Sales,Male,White,IC4
e004360,2022-11-21,2023-05-19,Sales,Female,White,IC8
e004361,2022-11-16,2023-08-18,Sales,Female,Black,IC1
e004362,2022-11-21,2023-05-24,Administrative,Female,Black,IC3
e004363,2022-11-16,2023-09-15,Sales,Female,Asian,IC7
e004364,2022-11-09,2023-10-30,Production,Male,Black,S1
e004365,2022-11-25,2024-03-19,Production,Female,Asian,IC4
e004366,2022-11-23,2024-10-14,Administrative,Female,White,S3
e004367,2022-11-22,2023-02-02,Administrative,Female,Hispanic,M6
e004368,2022-11-30,2024-03-29,Administrative,Female,Asian,IC5
e004369,2022-11-17,2024-01-16,Sales,Female,Hispanic,IC5
e004370,2022-11-21,2024-02-12,Sales,Female,Hispanic,S2
e004371,2022-11-16,2023-09-11,Administrative,Male,Asian,S3
e004372,2022-11-25,2023-04-20,Administrative,Female,White,IC2
e004373,2022-11-11,2023-11-21,Administrative,Female,White,IC3
e004374,2022-11-28,2023-04-17,Sales,Female,Hispanic,M7
e004375,2022-11-23,2023-11-01,Sales,Female,Hispanic,IC1
e004376,2022-11-02,2024-02-12,Production,Female,Black,M4
e004377,2022-11-24,2023-02-15,Administrative,Male,Black,M5
e004378,2022-11-08,2023-02-16,Administrative,Male,Black,IC4
e004379,2022-11-30,2023-03-01,Administrative,Male,Asian,IC6
e004380,2022-11-21,2023-06-21,Production,Female,Asian,IC5
e004381,2022-11-03,2023-11-03,Administrative,Male,Asian,IC8
e004382,2022-11-21,2023-12-28,Sales,Male,Asian,IC2
e004383,2022-11-28,2023-12-27,Sales,Female,Asian,IC1
e004384,2022-11-11,2023-08-25,Administrative,Female,Asian,M4
e004385,2022-11-23,2023-02-10,Administrative,Female,Hispanic,IC1
e004386,2022-11-03,2023-02-24,Production,Female,Asian,IC3
e004387,2022-11-23,2023-12-06,Administrative,Female,Asian,IC4
e004388,2022-11-03,2023-08-28,Sales,Female,White,IC2
e004389,2022-11-14,2024-07-11,Sales,Male,Hispanic,S2
e004390,2022-11-03,2023-02-24,Production,Male,Asian,S1
e004391,2022-11-29,2023-06-30,Sales,Female,Hispanic,IC2
e004392,2022-11-18,2023-12-12,Sales,Male,White,S3
e004393,2022-11-02,2024-02-28,Sales,Male,Asian,IC5
e004394,2022-11-28,2023-12-14,Sales,Female,Black,IC2
e004395,2022-11-02,,Sales,Male,Asian,IC3
e004396,2022-11-10,2023-09-15,Production,Male,Asian,IC3
e004397,2022-11-22,2023-11-07,Sales,Male,Asian,S1
e004398,2022-11-18,2023-09-08,Production,Male,Black,IC6
e004399,2022-11-21,2023-11-16,Administrative,Female,Asian,S2
e004400,2022-11-29,2023-06-07,Administrative,Male,Asian,S2
e004401,2022-11-08,2023-09-25,Administrative,Female,Asian,M4
e004402,2022-11-03,2024-02-14,Administrative,Male,Black,S3
e004403,2022-11-16,2023-01-24,Administrative,Male,Black,M6
e004404,2022-11-18,2022-12-27,Sales,Male,Black,M4
e004405,2022-11-03,2023-12-14,Production,Male,White,M4
e004406,2022-11-23,2023-03-01,Sales,Female,Asian,IC5
e004407,2022-11-01,2023-01-30,Production,Female,Asian,S3
e004408,2022-11-24,2023-09-08,Administrative,Male,Asian,S3
e004409,2022-11-17,2022-12-07,Administrative,Female,Asian,IC4
e004410,2022-11-28,2024-01-24,Sales,Male,Hispanic,IC1
e004411,2022-11-01,2022-12-13,Sales,Female,White,IC4
e004412,2022-11-01,2024-02-20,Sales,Male,Asian,S2
e004413,2022-11-18,2023-02-21,Administrative,Female,Asian,S3
e004414,2022-11-14,2023-03-15,Production,Male,Asian,IC4
e004415,2022-11-15,2023-02-27,Production,Female,White,IC4
e004416,2022-11-18,2023-05-24,Administrative,Female,Black,IC4
e004417,2022-11-30,2023-02-22,Production,Female,White,IC5
e004418,2022-11-10,2023-07-11,Administrative,Female,White,IC6
e004419,2022-11-16,2023-11-15,Sales,Male,White,S3
e004420,2022-11-02,2024-01-04,Administrative,Male,Hispanic,IC3
e004421,2022-11-03,2023-11-09,Administrative,Female,Asian,IC3
e004422,2022-11-24,2023-09-26,Administrative,Female,White,IC8
e004423,2022-11-21,2022-12-21,Production,Female,Asian,S3
e004424,2022-11-09,2023-02-10,Sales,Male,White,M6
e004425,2022-11-17,2023-06-01,Sales,Male,Black,IC3
e004426,2022-11-29,2024-10-24,Administrative,Male,Asian,S1
e004427,2022-11-11,2023-07-12,Sales,Female,Hispanic,IC2
e004428,2022-11-16,2023-09-25,Sales,Male,Asian,IC2
e004429,2022-11-24,2024-04-25,Sales,Male,Hispanic,S3
e004430,2022-11-28,2023-09-05,Production,Female,Asian,IC4
e004431,2022-11-11,2023-08-24,Sales,Female,Asian,M6
e004432,2022-11-09,2023-07-07,Sales,Male,Hispanic,IC5
e004433,2022-11-15,2023-08-02,Sales,Female,White,IC6
e004434,2022-11-01,2023-09-25,Production,Male,Black,IC5
e004435,2022-11-25,2023-08-24,Production,Male,White,IC4
e004436,2022-11-03,2023-06-02,Administrative,Female,Hispanic,IC6
e004437,2022-11-15,2023-02-15,Production,Male,Hispanic,IC1
e004438,2022-11-08,2023-12-20,Production,Male,Hispanic,IC1
e004439,2022-11-30,2023-05-04,Production,Male,Black,M5
e004440,2022-11-14,2023-09-14,Production,Female,Hispanic,IC3
e004441,2022-11-14,2023-09-04,Production,Female,White,IC5
e004442,2022-11-22,,Administrative,Female,White,IC6
e004443,2022-11-29,2024-01-31,Production,Male,Black,IC7
e004444,2022-11-02,2024-01-25,Sales,Female,Asian,IC5
e004445,2022-11-11,2023-08-09,Production,Male,Hispanic,IC4
e004446,2022-11-03,2023-09-25,Production,Female,Black,IC5
e004447,2022-11-15,2023-11-22,Administrative,Female,Hispanic,IC4
e004448,2022-11-24,2023-03-01,Administrative,Female,Hispanic,IC3
e004449,2022-11-15,2023-11-06,Sales,Female,Asian,IC1
e004450,2022-11-29,2023-11-13,Sales,Female,Hispanic,IC7
e004451,2022-11-28,2023-11-27,Sales,Female,White,S3
e004452,2022-11-11,2023-03-09,Sales,Female,Asian,IC3
e004453,2022-11-22,2023-06-12,Production,Female,Hispanic,S1
e004454,2022-11-16,2024-10-21,Production,Male,Black,IC5
e004455,2022-11-04,2023-11-30,Sales,Female,Asian,IC3
e004456,2022-11-21,2023-07-17,Production,Female,Asian,S3
e004457,2022-11-16,2023-06-23,Sales,Male,Black,IC3
e004458,2022-11-24,2023-05-23,Sales,Male,Asian,IC7
e004459,2022-11-11,2023-09-01,Sales,Male,Hispanic,IC2
e004460,2022-11-16,2024-10-10,Administrative,Female,Hispanic,IC5
e004461,2022-12-23,2024-04-24,Administrative,Female,Asian,IC1
e004462,2022-12-06,2024-01-17,Administrative,Male,Black,IC7
e004463,2022-12-21,2023-12-22,Production,Male,White,S3
e004464,2022-12-21,2023-09-15,Administrative,Male,Hispanic,IC2
e004465,2022-12-26,2023-11-13,Production,Female,Black,M5
e004466,2022-12-27,2023-06-15,Sales,Female,Asian,IC4
e004467,2022-12-15,2024-03-01,Administrative,Male,White,S2
e004468,2022-12-05,2023-04-24,Sales,Male,Asian,M6
e004469,2022-12-13,2023-08-01,Administrative,Male,Asian,S2
e004470,2022-12-30,2023-12-13,Sales,Male,Asian,IC4
e004471,2022-12-19,2023-12-01,Sales,Female,Asian,IC7
e004472,2022-12-01,2023-10-30,Production,Male,Hispanic,IC5
e004473,2022-12-28,2023-12-07,Administrative,Female,White,IC2
e004474,2022-12-13,2023-12-13,Production,Male,White,IC1
e004475,2022-12-29,2023-03-09,Production,Male,White,IC2
e004476,2022-12-30,2024-02-14,Production,Female,Asian,IC7
e004477,2022-12-02,2023-06-02,Administrative,Male,Asian,IC6
e004478,2022-12-06,2023-04-17,Sales,Female,Hispanic,IC4
e004479,2022-12-21,2024-04-22,Production,Male,Asian,M5
e004480,2022-12-15,2023-03-23,Administrative,Female,Black,S3
e004481,2022-12-30,2023-02-10,Production,Female,Black,IC8
e004482,2022-12-09,2023-11-15,Production,Female,Asian,IC3
e004483,2022-12-12,2023-05-05,Administrative,Male,Asian,IC4
e004484,2022-12-26,2023-03-30,Sales,Female,Black,M4
e004485,2022-12-07,2023-11-07,Sales,Female,Asian,IC3
e004486,2022-12-01,2023-06-21,Administrative,Male,Black,IC3
e004487,2022-12-20,2023-02-07,Administrative,Female,Hispanic,M6
e004488,2022-12-09,2024-04-16,Production,Female,Asian,S1
e004489,2022-12-12,2023-04-17,Administrative,Male,White,S3
e004490,2022-12-26,2023-04-14,Administrative,Female,Black,IC4
e004491,2022-12-06,2023-11-29,Sales,Female,Hispanic,IC2
e004492,2022-12-29,2023-09-21,Administrative,Male,Asian,IC4
e004493,2022-12-21,2024-02-27,Administrative,Female,White,IC2
e004494,2022-12-28,2023-10-24,Sales,Male,White,IC5
e004495,2022-12-13,2023-11-10,Sales,Male,Black,IC9
e004496,2022-12-20,2023-08-03,Administrative,Female,Black,IC6
e004497,2022-12-05,2023-12-22,Administrative,Female,White,IC6
e004498,2022-12-22,2023-01-03,Sales,Female,Hispanic,S1
e004499,2022-12-09,2023-04-06,Production,Female,Hispanic,IC1
e004500,2022-12-16,2023-06-22,Administrative,Male,Asian,IC2
e004501,2022-12-01,2024-03-29,Sales,Female,Asian,IC5
e004502,2022-12-14,2023-12-07,Production,Female,Black,S3
e004503,2022-12-28,2023-06-28,Sales,Male,Black,IC5
e004504,2022-12-26,2023-10-31,Production,Male,Asian,IC3
e004505,2022-12-09,2023-11-24,Production,Female,Asian,S1
e004506,2022-12-21,2023-08-07,Production,Male,Asian,IC1
e004507,2022-12-05,2023-10-13,Sales,Female,Black,IC4
e004508,2022-12-07,2023-05-19,Production,Male,Hispanic,S3
e004509,2022-12-14,2023-02-16,Administrative,Female,Black,IC7
e004510,2022-12-14,2023-09-27,Administrative,Female,White,IC1
e004511,2022-12-23,2023-09-19,Administrative,Male,Black,S2
e004512,2022-12-01,2023-02-21,Sales,Male,Asian,S2
e004513,2022-12-13,2023-11-28,Administrative,Female,Asian,IC4
e004514,2022-12-30,2023-03-27,Sales,Male,White,IC7
e004515,2022-12-15,2023-10-30,Sales,Female,Hispanic,S2
e004516,2022-12-23,2023-06-22,Sales,Male,Asian,IC1
e004517,2022-12-07,2023-09-04,Administrative,Male,White,IC6
e004518,2022-12-02,2023-10-26,Production,Female,Asian,IC2
e004519,2022-12-05,2023-10-10,Production,Male,Black,IC3
e004520,2022-12-05,2023-06-16,Sales,Female,Black,IC5
e004521,2022-12-28,2023-09-18,Sales,Female,Asian,S1
e004522,2022-12-05,2024-09-24,Sales,Male,Asian,IC1
e004523,2022-12-14,2024-09-20,Sales,Male,White,IC7
e004524,2022-12-02,2024-03-05,Administrative,Female,Asian,S2
e004525,2022-12-19,2023-04-17,Sales,Female,Asian,IC4
e004526,2022-12-30,2023-04-10,Administrative,Male,Black,IC5
e004527,2022-12-22,2023-10-16,Administrative,Male,White,S2
e004528,2022-12-22,2023-06-05,Sales,Female,White,S3
e004529,2022-12-23,2023-12-01,Production,Male,Asian,S3
e004530,2022-12-13,,Sales,Female,Hispanic,IC3
e004531,2022-12-12,2023-07-03,Administrative,Male,Black,IC2
e004532,2022-12-15,2023-03-14,Sales,Female,Asian,IC4
e004533,2022-12-12,2023-06-09,Administrative,Female,Black,IC1
e004534,2022-12-14,2023-10-16,Production,Female,Asian,S2
e004535,2022-12-21,2023-11-30,Production,Male,White,IC3
e004536,2022-12-07,2024-01-25,Sales,Female,White,S1
e004537,2022-12-23,2023-09-29,Sales,Female,Hispanic,IC5
e004538,2022-12-20,2023-02-15,Sales,Male,White,IC4
e004539,2022-12-21,2023-12-29,Production,Male,White,IC2
e004540,2022-12-19,2023-11-28,Sales,Female,Asian,IC3
e004541,2022-12-07,2024-10-22,Administrative,Female,Asian,IC5
e004542,2022-12-08,2023-10-13,Production,Male,White,M6
e004543,2022-12-20,2023-12-21,Production,Male,Hispanic,IC7
e004544,2022-12-23,2023-10-11,Administrative,Male,Black,S3
e004545,2022-12-15,2023-02-20,Administrative,Female,Asian,M6
e004546,2022-12-01,2023-02-22,Production,Female,White,IC4
e004547,2022-12-05,2023-09-18,Administrative,Male,White,S3
e004548,2022-12-28,2023-09-21,Sales,Female,Asian,S1
e004549,2022-12-15,2023-12-25,Production,Female,Hispanic,M5
e004550,2022-12-22,2023-02-07,Sales,Female,Hispanic,IC6
e004551,2022-12-22,2023-04-27,Production,Female,Black,S2
e004552,2022-12-01,2023-05-23,Administrative,Male,Black,IC2
e004553,2022-12-19,2023-10-05,Production,Female,Hispanic,IC1
e004554,2022-12-08,2023-12-06,Sales,Male,White,IC4
e004555,2022-12-06,2023-04-03,Administrative,Female,Hispanic,IC5
e004556,2022-12-13,2023-11-29,Sales,Female,Asian,IC5
e004557,2022-12-09,2023-06-07,Sales,Female,Asian,IC7
e004558,2022-12-19,2023-06-07,Production,Male,White,IC1
e004559,2022-12-07,2023-10-17,Administrative,Female,Black,S1
e004560,2022-12-23,2024-03-21,Production,Female,White,IC5
e004561,2022-12-08,2024-03-01,Production,Male,Asian,IC3
e004562,2022-12-21,2023-08-01,Production,Female,White,S2
e004563,2022-12-12,2023-03-06,Production,Male,Black,M5
e004564,2022-12-21,2024-04-30,Administrative,Male,Asian,IC7
e004565,2022-12-05,2024-01-31,Sales,Male,White,IC2
e004566,2022-12-22,2023-05-17,Sales,Female,Hispanic,M5
e004567,2022-12-08,2023-02-03,Production,Male,Black,IC6
e004568,2022-12-08,2023-06-13,Sales,Male,Asian,IC3
e004569,2022-12-13,2023-08-09,Sales,Male,White,S3
e004570,2022-12-27,2023-03-21,Sales,Female,Asian,S2
e004571,2022-12-28,2024-05-27,Production,Female,Hispanic,S1
e004572,2022-12-28,2023-04-03,Administrative,Female,Asian,IC4
e004573,2022-12-13,2023-02-27,Production,Female,Hispanic,M5
e004574,2022-12-20,2023-02-17,Sales,Female,Hispanic,M4
e004575,2022-12-26,2023-06-28,Sales,Female,Black,S3
e004576,2022-12-26,2023-12-01,Sales,Male,Asian,IC4
e004577,2022-12-13,,Production,Male,Asian,S1
e004578,2022-12-16,2023-10-25,Production,Male,Hispanic,S2
e004579,2022-12-14,2023-07-17,Administrative,Female,Black,IC8
e004580,2022-12-07,2024-03-11,Administrative,Female,Hispanic,M4
e004581,2022-12-09,2023-05-04,Administrative,Male,White,IC3
e004582,2022-12-22,2023-07-26,Administrative,Female,Hispanic,S1
e004583,2022-12-08,2023-08-14,Production,Male,Hispanic,M7
e004584,2022-12-27,2024-03-01,Sales,Male,Black,M4
e004585,2022-12-20,2023-04-06,Sales,Female,Black,IC5
e004586,2022-12-30,,Sales,Male,Hispanic,IC2
e004587,2022-12-09,2024-02-20,Sales,Male,Black,IC2
e004588,2022-12-30,,Sales,Female,White,IC4
e004589,2022-12-16,2023-06-21,Sales,Male,White,S2
e004590,2022-12-23,2023-04-19,Administrative,Male,White,IC6
e004591,2022-12-26,2023-11-23,Sales,Female,White,IC3
e004592,2022-12-28,2023-11-06,Production,Female,Black,S3
e004593,2022-12-19,2023-11-28,Production,Male,Asian,IC4
e004594,2022-12-21,2023-06-08,Sales,Female,Asian,M4
e004595,2022-12-08,2023-11-21,Administrative,Male,Hispanic,S3
e004596,2022-12-29,2023-09-21,Sales,Male,Asian,S1
e004597,2022-12-28,2023-12-20,Production,Male,Black,IC5
e004598,2022-12-28,2023-11-22,Production,Female,Asian,M5
e004599,2022-12-12,2023-05-31,Production,Male,Asian,IC2
e004600,2022-12-12,2023-05-19,Administrative,Male,Black,IC7
e004601,2022-12-01,2023-11-27,Production,Male,Hispanic,S3
e004602,2022-12-02,2024-01-04,Administrative,Female,Asian,S2
e004603,2022-12-28,2024-03-19,Sales,Female,White,M7
e004604,2022-12-16,2023-12-06,Production,Male,Hispanic,IC3
e004605,2022-12-14,2023-09-18,Administrative,Female,Black,M5
e004606,2022-12-01,2023-11-20,Sales,Male,Asian,S2
e004607,2022-12-23,2023-09-21,Sales,Male,Asian,IC6
e004608,2022-12-23,2023-01-26,Sales,Male,Black,IC4
e004609,2022-12-21,2023-08-09,Production,Male,White,IC2
e004610,2022-12-27,2024-02-06,Sales,Female,Hispanic,IC3
e004611,2022-12-22,2023-07-20,Sales,Female,White,IC4
e004612,2022-12-28,2024-02-28,Sales,Female,Asian,M5
e004613,2022-12-07,2023-02-10,Administrative,Male,White,IC2
e004614,2022-12-13,2023-02-01,Sales,Female,Hispanic,IC1
e004615,2022-12-19,2024-02-27,Production,Female,Asian,IC5
e004616,2022-12-29,2023-02-10,Administrative,Female,Black,IC5
e004617,2022-12-23,2024-10-22,Administrative,Female,Asian,IC5
e004618,2022-12-20,2023-02-10,Administrative,Male,White,S3
e004619,2023-01-02,2023-10-30,Administrative,Female,Asian,M4
e004620,2023-01-24,2023-08-15,Production,Male,Black,IC1
e004621,2023-01-03,2023-12-07,Sales,Female,Asian,IC7
e004622,2023-01-19,2023-12-13,Administrative,Female,Asian,S3
e004623,2023-01-11,2023-08-31,Sales,Male,Asian,IC5
e004624,2023-01-02,2023-11-24,Production,Female,Black,IC3
e004625,2023-01-06,2023-12-05,Sales,Male,White,M4
e004626,2023-01-09,2023-10-31,Production,Female,Hispanic,IC4
e004627,2023-01-19,2023-10-20,Production,Male,White,IC3
e004628,2023-01-30,2023-10-17,Production,Female,Asian,S3
e004629,2023-01-05,2023-06-20,Administrative,Female,Hispanic,IC3
e004630,2023-01-11,2023-07-10,Production,Male,Black,S2
e004631,2023-01-20,2023-04-19,Production,Female,Black,S1
e004632,2023-01-10,2023-08-03,Sales,Male,Asian,M5
e004633,2023-01-18,2024-03-12,Production,Female,Hispanic,S1
e004634,2023-01-23,2023-08-22,Sales,Female,Hispanic,IC5
e004635,2023-01-23,2024-03-27,Production,Female,Hispanic,IC3
e004636,2023-01-18,2024-01-22,Sales,Female,Asian,IC6
e004637,2023-01-02,2023-02-02,Production,Female,Black,S2
e004638,2023-01-10,2023-09-28,Administrative,Female,Asian,S3
e004639,2023-01-20,2024-01-26,Production,Male,Asian,S1
e004640,2023-01-17,2023-12-29,Production,Female,Asian,S2
e004641,2023-01-04,2023-03-13,Administrative,Female,White,IC6
e004642,2023-01-03,2023-10-11,Administrative,Female,Black,IC1
e004643,2023-01-05,2023-05-25,Sales,Male,White,M7
e004644,2023-01-05,2023-05-16,Sales,Male,Asian,S3
e004645,2023-01-26,2023-12-22,Sales,Female,Black,IC2
e004646,2023-01-05,2023-09-21,Production,Male,Asian,IC8
e004647,2023-01-05,2023-10-02,Production,Female,Black,M6
e004648,2023-02-20,2023-04-13,Production,Female,White,IC7
e004649,2023-02-23,2024-07-31,Production,Female,Asian,IC3
e004650,2023-02-24,2023-04-07,Administrative,Female,Hispanic,IC6
e004651,2023-02-24,2024-04-26,Administrative,Male,Black,IC3
e004652,2023-02-08,,Sales,Male,Asian,S3
e004653,2023-02-09,2023-09-12,Production,Female,Asian,S3
e004654,2023-02-20,2023-03-01,Production,Male,Hispanic,IC7
e004655,2023-02-16,2023-08-30,Administrative,Female,Black,S3
e004656,2023-02-21,2023-03-28,Administrative,Female,Asian,IC5
e004657,2023-02-14,2023-09-15,Sales,Male,Hispanic,IC6
e004658,2023-02-22,2023-07-05,Administrative,Female,White,M4
e004659,2023-02-10,2023-03-27,Sales,Male,Asian,IC2
e004660,2023-02-02,,Sales,Female,Asian,IC3
e004661,2023-02-27,2023-10-16,Administrative,Male,Black,IC7
e004662,2023-02-01,2023-07-04,Production,Female,Asian,S1
e004663,2023-02-07,2023-06-29,Administrative,Female,Hispanic,S3
e004664,2023-02-09,2023-11-03,Production,Male,Asian,S2
e004665,2023-02-13,2023-06-07,Production,Female,Asian,IC3
e004666,2023-02-07,2023-12-15,Sales,Female,Asian,IC1
e004667,2023-02-24,2023-11-17,Administrative,Male,Asian,IC7
e004668,2023-02-09,2023-04-14,Sales,Female,Asian,IC3
e004669,2023-02-27,2024-03-07,Sales,Female,Hispanic,S1
e004670,2023-02-28,2023-12-14,Sales,Female,Hispanic,S2
e004671,2023-02-01,2023-11-01,Sales,Male,Asian,IC9
e004672,2023-02-22,2023-11-06,Administrative,Male,Asian,IC3
e004673,2023-02-01,2023-07-27,Sales,Female,Asian,IC8
e004674,2023-02-16,2024-07-30,Sales,Female,White,M5
e004675,2023-02-24,2023-07-04,Sales,Female,Black,IC6
e004676,2023-02-10,2023-06-06,Sales,Female,Black,M4
e004677,2023-02-22,2023-09-15,Administrative,Female,Hispanic,IC6
e004678,2023-02-16,2023-12-18,Administrative,Female,Black,S1
e004679,2023-02-15,2024-03-01,Production,Female,White,IC4
e004680,2023-02-06,2023-04-28,Sales,Female,White,IC1
e004681,2023-02-21,2024-01-15,Sales,Female,White,M4
e004682,2023-02-20,2023-08-25,Production,Male,Hispanic,IC4
e004683,2023-02-27,2023-11-27,Administrative,Female,Asian,S1
e004684,2023-02-23,2023-06-28,Production,Female,White,IC1
e004685,2023-02-23,2023-11-07,Administrative,Female,Asian,IC7
e004686,2023-02-17,2024-04-05,Administrative,Male,White,IC2
e004687,2023-02-23,2023-10-09,Administrative,Female,Hispanic,S1
e004688,2023-02-24,2023-10-27,Production,Female,Asian,IC3
e004689,2023-02-22,2023-09-29,Sales,Female,Black,S1
e004690,2023-02-24,2023-12-08,Administrative,Female,Black,IC1
e004691,2023-02-10,2023-06-02,Sales,Female,Asian,S3
e004692,2023-02-20,2023-09-28,Administrative,Female,Asian,IC6
e004693,2023-02-09,2023-04-17,Administrative,Male,Asian,S2
e004694,2023-02-08,2023-05-24,Sales,Male,Asian,S3
e004695,2023-02-16,2023-03-06,Administrative,Male,Black,IC1
e004696,2023-02-13,2023-09-27,Production,Male,Black,IC1
e004697,2023-02-22,2024-02-06,Sales,Female,Asian,M4
e004698,2023-02-02,2023-03-14,Administrative,Male,White,S3
e004699,2023-02-02,2023-09-12,Sales,Female,Asian,S2
e004700,2023-02-20,2023-12-13,Production,Female,Asian,M4
e004701,2023-02-21,2024-03-19,Production,Male,Asian,IC3
e004702,2023-02-15,2023-08-09,Production,Male,Asian,IC4
e004703,2023-02-02,2023-08-30,Administrative,Male,Black,IC7
e004704,2023-02-20,2023-10-16,Administrative,Male,White,IC1
e004705,2023-02-10,2024-03-11,Sales,Male,Black,IC2
e004706,2023-02-16,2023-09-18,Sales,Female,Black,M4
e004707,2023-02-17,,Administrative,Male,Asian,IC5
e004708,2023-02-27,2023-10-12,Sales,Female,White,IC2
e004709,2023-02-27,2024-05-01,Sales,Female,Asian,IC2
e004710,2023-02-27,2023-09-06,Production,Female,White,S1
e004711,2023-02-07,2023-06-02,Production,Female,White,IC2
